%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1618582131745229607,0.368570423214,0.4026542372,0.9013271186,0.0,0.0,-6.03675288584
1618582131778654343,0.377623009071,0.41506540585,0.907532702925,0.0,0.0,-6.22282607529
1618582131811914279,0.3861422444,0.427038145913,0.913519072957,0.0,0.0,-6.40232616855
1618582131845104674,0.394392369662,0.43893647993,0.919468239965,0.0,0.0,-6.5807107367
1618582131878216125,0.402604959937,0.451115357105,0.925557678553,0.0,0.0,-6.76330131973
1618582131910850618,0.410062482841,0.46250165061,0.931250825305,0.0,0.0,-6.93400917233
1618582131945212913,0.417911284424,0.474868578596,0.937434289298,0.0,0.0,-7.11941908812
1618582131979834973,0.42522217505,0.486793065885,0.943396532943,0.0,0.0,-7.29819575655
1618582132011904137,0.43181574267,0.497933904744,0.948966952372,0.0,0.0,-7.46522365521
1618582132045295411,0.438511251551,0.509681616723,0.954840808361,0.0,0.0,-7.6413500377
1618582132078359160,0.444699642121,0.520993676917,0.960496838459,0.0,0.0,-7.81094495491
1618582132111914926,0.450578112829,0.532214960491,0.966107480246,0.0,0.0,-7.97917891284
1618582132145573256,0.456306243133,0.543679272989,0.971839636494,0.0,0.0,-8.15105645729
1618582132178582327,0.461543111124,0.554710255068,0.977355127534,0.0,0.0,-8.31643733931
1618582132213902495,0.466745797445,0.56630412407,0.983152062035,0.0,0.0,-8.49025724655
1618582132245669495,0.471182431953,0.576807158396,0.988403579198,0.0,0.0,-8.64772292534
1618582132279566415,0.475557965077,0.58786304635,0.993931523175,0.0,0.0,-8.81347720617
1618582132310941227,0.479240879006,0.597848704759,0.998924352379,0.0,0.0,-8.9631861789
1618582132346540093,0.483147789821,0.609329490986,1.00466474549,0.0,0.0,-9.13531070407
1618582132378821889,0.486284290519,0.619428637487,1.00971431874,0.0,0.0,-9.28672113555
1618582132412364200,0.489267607283,0.630047744854,1.01502387243,0.0,0.0,-9.44592702765
1618582132446587804,0.491888966618,0.640550320387,1.02027516019,0.0,0.0,-9.60338582802
1618582132478756728,0.494023741795,0.650326906151,1.02516345308,0.0,0.0,-9.74996030028
1618582132511802458,0.495886135808,0.660297398314,1.03014869916,0.0,0.0,-9.89944189462
1618582132544140115,0.497362061793,0.669855899076,1.03492794954,0.0,0.0,-10.0427467496
1618582132578710734,0.498603127031,0.680184790493,1.04009239525,0.0,0.0,-10.1976016084
